id_iklan,judul,deskripsi,merek,model,tahun,transmisi,jarak_tempuh,harga
948207764,BMW F10 523i 2.5 Matic 2011 CBU Sunroof Cash 180 Juta,"B 2668 WD BMW F10 523i 2.5 Matic 2011 CBU Sunroof

Lokasi Pondok Kacang Raya Ciledug Tangerang kalau di Google Maps buka aja (Indomaret T707) posisi seberangnya Indomaret

Bertemu Dengan Saya Langsung Aditya
WhatsApp Foto Profil

Cash I8O Juta
Kredit Bisa Dibantu
Dp 35 Juta (JaDeTaBek)
Cicilan 4.527.000 (4th)
Cicilan 4.040.000 (5th)
Dp Sudah Termasuk Administrasi Dan Asuransi

Note : Sewaktu2 Harga Dan Promo Dp Dapat Berubah

Promo Khusus Kredit
Digantikan 1x Pada Sudah ACC
- Ganti Oli Mesin
- Ganti Filter Oli Mesin
- Service Tune Up
- Balancing
- Sporing

- Warna Hijau Muda Metalik
- A/n Perorangan
- Km 102rbu Going
- Pajak 01.2027
- Pajak Pertahun 4.150rbu
- Plat B (Jakarta)
- Kunci Keyless 2
- Sunroof Normal
- Sensor Mundur
- CD Radio 
- Interior Bersih 
- Exterior Mulus
- Ac Dingin
- Klistrikan Normal
- Matic Responsif
- Mesin Sehat
- Kaki2 Nyaman
- Velg Ring 17 Silver
- Ban Tebal2 85% 2021
- Bebas Tabrak & Bebas Banjir

Datang Untuk Test Drive Dijamin Cocok Dan Suka",BMW,Lainnya,,Lainnya,100.000-105.000,180000000.0
948028746,Lexus LM350 Hybrid LM350H 2025 Hitam 7-Seater Km8rb Nik 2024 B1217HZD,"Lexus LM350H Hybrid AT 2025/2024

- New Model
- 7-Seater
- Audio Mark Levinson
- Power Back Door
- Km 8.000 Antik
- Warna Hitam
- Nopol B Ganjil
- Pajak 04-2027
- Tangan 1 Dari Baru
- Reg 2025, Nik 2024
- Warranty ATPM 24-03-2028
- Free Service 24-03-2030
- Perlengkapan Kendaraan Komplit
- Dijamin Kondisi Istimewa

GARANSI :
1. Keabsahan Dokumen Kendaraan
2. Mobil tidak bekas tabrakan & tidak bekas banjir
3. Bisa di cek mesin, electrical, dan history service sebelumnya di bengkel resmi / ATPM

Harga Kredit 1.925
Harga Cash 2.075

Silakan cek stok dan follow IG kami :
@lbautosunter
@lbauto_official


LB AUTO BINTARO
Bursa Mobil Bintaro Blok A28 dan A29

LB AUTO SUNTER
(Masuk dari pintu 1)
Bursa Otomotif Sunter
Blok J8-10 & Blok KA2-8
Jl Yos Sudarso Kav 87-88, Jakarta Utara",Lexus,Lainnya,,Lainnya,5.000-10.000,1925000000.0
948207675,Mitsubishi Colt FE 2012 Diesel,"Colt Diesel Turbo PS 136

Type : FE SUPER HD MT

Tahun : 2012

Warna : Kuning

Kondisi sangat baik terawat
Cat ORISINIL
Tidak pernah nabrak",Mitsubishi,Lainnya,,Lainnya,105.000-110.000,260000000.0
948207595,BMW M4 Competition Coupè S58 G82 2022 Hitam Mulus,"BMW M4 Competition
Coupè S58 G82 2022

NIK 2022
Odo 8rb Miles
Pajak 12 2026
Plat D Genap
PPF Body Protection
Black on Black-Alcantara 
Carbon Fiber Aero kits

• BMW Warranty •
BSI sd Aug 2027

Bonus:
Free Premium Detailing interior, exterior dan engine.
Free Fogging anti bacterial dan virus 
Garansi mesin dan transmisi by Otospector
Sertifikat Otospector bebas tabrakan dan banjir.

Specs:
S58-B30A 3.0L Inline-6 Turbo
Twin-Turbocharging 
510hp 650nm
ZF8 Transmission (M Config)
Carbon Fiber lightweight roof
M-Mode Drive (M1,M2)
M1, M2 Hotkeys
M Head-Up Display
M iDrive-7 System
Paddle shifter
Digital Speedometer
BMW Adaptive Laser Light
M4 Comp Rims
M4 Comp Big brake kits
M4 Comp HUD w/ M Modes
Harman Kardon Sound System
Black on Black/Alcantara
Ambient light interior
Park Assist system
2+2 Seats configuration
CJ-Euro Carbon Fiber oil cooler scoop
CJ-Euro Carbon Fiber Diffuser
CJ-Euro Carbon Fiber rear wing
PPF Body Protection

KHUSUS Paket Kredit
DP Rendah:
OTR 1,8M
TDP 429
Angs 47,881,000 (4th)
Angs 40,399,000 (5th)
Asuransi Kombinasi 

KHUSUS Promo
Bunga 0% (Limited offer)
TDP 1,349M
Angs 66,500,000 (1th)
Asuransi Allrisk

*Bonus*:
1. Free Premium detailing interior exterior dan mesin.
2. Free fogging anti bacterial n virus.
3. Garansi mesin dan transmisi 1th by Otospector
4. ⁠Emergency Towing coverage.
5. ⁠Free Jasa Service seumur hidup.
6. Garansi sertifikat lulus Inspeksi by Otospector.

Promo Special:
1. *PROMO BUNGA 0%*
2. *PROMO BUNGA RENDAH BCAF*
3. *PROMO TDP RENDAH*

Cash 1,995M

Terima Tukar Tambah 

Lokasi: Garasi Bloko",BMW,Lainnya,,Lainnya,5.000-10.000,1800000000.0
948207512,Lexus NX350h Hybrid Facelift F-Sport 2023 Putih Terawat Mulus,"Lexus NX350h Hybrid
Facelift F-Sport 2023

NIK 2023
Odo 26rb Kilometer
Pajak 10 2026
Plat B Genap
F-Sport Facelift Full Option
White Pearl on Red-Black Interior
Electric-Hybrid Powertrain
Tangan Pertama

Lexus Indonesia Warranty:
Spareparts - Sept 2026
Free Service - Sept 2028

Bonus:
Free Premium detailing interior exterior dan mesin.
Free fogging anti bacterial n virus.
Garansi mesin dan transmisi by Otospector.
Garansi sertifikat otospector mobil tidak ada bekas tabrakan dan banjir. 

Spec:
2.5L A25A-FXS Engine
Electric-Hybrid Powertrain
Automatic 8-Speed Gearbox
Lexus Integrated Multimedia System
Rear seats entertainment
Ventilated Seats
Premium Audio Mark Levinson 
Head-Up Display
Blind Spot Monitor
Panoramic sunroof
F-Sport Leather seats
F-Sport Steering wheel
F-Sport Original Bodykits
F-Sport Original Rims
F-Sport Digital Speedometer
Intelligent Highbeam
Multi-zone climate control
Wireless Apple Carplay&Android Auto
Lane Departure Alert
Lexus Safety System+ 3.0
LED Lights with DRLs
Memory seats
Navigation System
Parking Assist Sensor
Sequential Turn Signals
Eminent White Pearl Metallic
Premium F-Sport leather

Dokumen lengkap.

KHUSUS Paket Kredit
DP Rendah:
OTR 1,110M
TDP 269
Angs 29,641,000 (4th)
Angs 25,009,000 (5th)
Asuransi Kombinasi

KHUSUS Promo
Bunga 0% (Limited offer)
TDP 835
Angs 41,167,000 (1th)
Asuransi Allrisk

Garansi Mesin&Transmisi 1th*

Promo Special:
1. *PROMO BUNGA 0%*
2. *PROMO BUNGA RENDAH BCAF*
3. *PROMO TDP RENDAH*

Cash 1,235M

Terima tukar tambah 

Lokasi: Garasi Bloko",Lexus,Lainnya,,Lainnya,25.000-30.000,1110000000.0
948207399,Fortuner VRZ AT 2017,"Bismillah
Di jual Fortuner VRZ AT 2017
Thn 2017 bln 8 blm doble disc brake
Warna hitam metalik
Kondisi siap pakai
Mesin bagus
Matic bagus
Kaki2 aman
Elektrikal aman
AC dingin
KM 133rb
Pajak panjang 8-2027
B DKI perorangan
Ban baru semua
Aki baru
Body kinclong
Interior bersih tdk bau rokok
Barcode Biosol ada
Selebihnya cek langsung
BPKB ready
Harga tunai 321jt nego santai
Lokasi Pondok Aren
Terimakasih",Toyota,Lainnya,,Lainnya,130.000-135.000,321000000.0
945658443,Mercy e200 2015,"Mercy e200 2015
Harga cash
Unit bagus
Servis record
Cek sepuasnya
Ban tebal
Ac dingin",Mercedes-Benz,Lainnya,,Lainnya,15.000-20.000,390000000.0
948207333,Toyota Avanza E 1.3 AT 2016,"GENERAL AUTO CARS
Jual - Beli Mobil Bekas Berkwalitas 
1. Kami Jual Mobil Bekas Berkwalitas dan Trendy
2. Bekerjasama dgn leasing Syariah dan Konvensional Ternama di Indonesia
3. Garansi  mesin selama 1 Tahun
4. Garansi Transmisi selama 1 Tahun
5. Garansi tidak  bekas Banjir dan tidak bekas Insedent
6. Kepuasan Konsumen Kami Utamakan 

OTR Kredit Rp. 113.000.000
Total DP  Rp.5jt  Agsuran 3.685 x 4th 
Total DP  Rp.5jt  Agsuran 3.185 x 5th

Harga Cash Bisa Langsung Wa
Tlp & Whatsaap  0812 Sembilan 744 dua 6 Tujuh 9

Silahkan Hubungi Kami di Showroom 
GENERAL AUTO CARS
- Bursa Mobil Poins Square Mall,  Parkiran Basment B3 Lebak Bulus Jakarta Selatan
- Jln Cinangka raya no 11. Samping pusdiklat kemendikbud Sawangan Kota Depok Jawa Barat",Toyota,Lainnya,,Lainnya,100.000-105.000,113000000.0
948207271,Tgn 1 Suzuki SX4 X-Over 2012 pemakai dokter siap pakai,"Suzuki SX4 X-Over 2012
""Facelift sudah beda dashboardnya""

Spesifikasi:
• Pemakai Dokter
• Tangan Pertama dari Baru
• Milik Pribadi & Rawatan
• Pajak Panjang (08/27)
• Surat-Surat Lengkap (BPKB, STNK, FAKTUR)
• Manual Book & Buku servis
• KM low (130.000 record suzuki
• Mesin Halus, Kering, dan Senyap
• Kaki Kaki ga ada bunyi
• AC Dingin
• Interior Orisinil dan Body cat original
• Ban Baru 2026
• Plat Kopling Baru Ganti
• Accu Baru
• Shockbreaker Baru
• Toolkit Lengkap
• Bebas Banjir dan Insiden
• Mobil Siap Pakai & Siap Luar Kota",Suzuki,Lainnya,,Lainnya,80.000-85.000,89000000.0
948207196,Porsche Cayenne 3.6 Tiptronic 2012.,"Porsche Cayenne 3.6 Tiptronic 2012 – Black on Beige

ODO 40rban

Highlight Unit:
	•	Tahun: 2012
	•	Warna: Jet Black Metallic
	•	Interior: Beige Leather Interior
	•	Transmisi: 8-speed Tiptronic S Automatic
	•	Mesin: 3.6 L V6 Naturally Aspirated (300 hp / 400 Nm)
	•	Penggerak: All-Wheel Drive (AWD)

Fitur Unggulan:
	•	Headlamp Bi-Xenon + DRL LED
	•	Velg Sport Design Black Glossy 21”
	•	Brake Caliper Yellow Edition (Porsche Style)
	•	Interior kulit premium beige + trim aluminium
	•	Electric seat dengan memory
	•	Multi-function steering + paddle shift
	•	Porsche Communication Management (PCM) system
	•	Climate control dual zone
	•	Power tailgate
	•	Sunroof panoramic
	•	Keyless start system

Kondisi & Legalitas:
- Surat lengkap & pajak hidup
- Kilometer rendah, servis rutin
- Kondisi interior & eksterior sangat terawat

Harga khusus credit 470jt
Harga cash 515jt berbeda nego setelah liat unit.
Mobil dijamin bukan bekas banjir dan bukan bekas tabrak, garansi uang kembali.",Porsche,Lainnya,,Lainnya,65.000-70.000,470000000.0
946540624,Mitsubishi lancer sei triptonik 2011 terawat siap pakai,"Mitsubishi lancer
type 1.8 sei
triptonik bisa matik bisa manual
tahun 2011
type tertinggi sei
double airbag
spion sudah retrack
v reys keren
bodi bebas tabrak
mesin halus
matik super responsif
ac dingin sekali
interior bagus 
jok kulit tidak ada yg rusak kaya baru
mobil siap pakai
harga 98jt
kredit bisa dibantu
lokasi jalan swadaya 8 no 49 duren sawit
jakarta timur
kapan lagi mau punya lancer yang keren kaya gini
segera hub no tlp dibawah ini
terimakasih",Mitsubishi,Lainnya,,Lainnya,125.000-130.000,89900000.0
947251717,Toyota LC300 VXR 2034 29rb KM no minus tangan pertama sangat terawat,"Toyota Land Cruiser 300 VXR 4x4 FJA300 2023

NIK 2023
Odo 29,000 KM
Plat B Genap
Pajak 02 2027
Black Exterior on Black Interior
Diesel Twin-Turbocharged

Bonus:
Free Premium detailing interior exterior dan mesin.
Free fogging anti bacterial n virus.
Garansi mesin dan transmisi by Otospector.
Garansi sertifikat otospector mobil tidak ada bekas tabrakan dan banjir.

Spec:
Diesel Powertrain
3300cc V6 F33A-FTV
Twin-Turbocharged
10-Speed Automatic
Multi-Terrain Select System
4x4 Monitoring System
Center Differential Lock
12.3” Main Display
Rear Seat Entertainment Monitor
Multi-Terrain Monitor
JBL Premium Sound System
Wireless Charger
Toyota Safety Sense
Daytime Running Lights (DRL)
Navigation System
Parking Assist Sensor
Premium Leather Seats
Vehicle Stability Control (VSC)
Adaptive Variable Suspension (AVS)
Power Back Door
360-Degree Camera
Electric Seat Adjustment with Memory Function
Ventilated Front & Rear Seats
Sunroof
Head-Up Display (HUD)
Blind Spot Monitor (BSM)
Rear Cross Traffic Alert (RCTA)

KHUSUS Paket Kredit 4-5th
DP Rendah:
OTR 2.045M
TDP 402jt
Angsuran 41,391,167 x59
Angsuran 48,354,167 x47
Asuransi kombinasi

Garansi Mesin&Transmisi 1th*

Promo Special:

1. PROMO BUNGA 0%
2. PROMO BUNGA RENDAH BCAF
3. PROMO TDP RENDAH

Harga Cash 2,200M

Terima tukar tambah

Lokasi: Lokasi: Masbro Cars Showroom, Jalan Panjang no 2, Kebon Jeruk, Jakarta Barat 11530",Toyota,Lainnya,,Lainnya,20.000-25.000,2045000000.0
946902934,Honda Mobilio AT 2016 KIQ,"""Cash dan Kredit Honda Mobilio 1.5 RS Bensin-AT 2016 Putih
.
Harga Khusus Cicilan : Rp 146,000,000

TDP Ringan : Ayo tanya saya!
Angsuran Rendah: Tanya saya dong! (cicilan di sini paling murah lho)
(Tanya-tanya dulu aja OLXers, tidak harus membeli kok!)
*Data kami bantu sampai disetujui.

Silahkan Chat dan Hubungi Sales Advisor Kami Untuk mendapatkan TDP Promo
.
-Nikmati Promo di OLXmobbi - Jual - Beli - Tukar Tambah
- Pilihan Unit Banyak
- Beli mobil dan dapatkan bonus saldo digital hingga Rp1.500.000
- Dapatkan Promo Voucher Service
- Tambahan Asuransi TLO Untuk Pembelian Cash
.
Keunggulan Unit :
- Astra Certified
- Bebas Tabrak
- Bebas Banjir
- Kilometer Tidak Putaran
.
Berikut Spesiffikasi
- Dokumen Lengkap a/n : 
- Odometer : 109304 km
- Transmisi : AT
- Pajak : 46235
- Plat : GENAP
- Warna : Putih
- KN : KIQ
.
Mohon lakukan pembayaran booking fee/pelunasan melalui No Rekening Bank BCA an PT. Serasi Mitra Mobil No. Rek: 2061/888/995
TDP promo hanya Berlaku jika:
1. BI checking Bersih (tidak pernah ada keterlambatan pembayaran)
2. Rumah Milik Pribadi
3. Pemasukan/Gaji= 3x Angsuran.
* Bisa di bantu Rumah Kontrak dan BI checking bermasalah dengan TDP 30%* (S&K Berlaku)
.
Mengapa Anda harus membeli mobil di OLXmobbi? 
- Garansi Mesin hingga 1 tahun
- Voucher Biaya Jasa Perawatan
- Jaminan 7 hari jaminan uang kembali 
- FREE HOME TEST DRIVE,
- Ada 2.000+ pilihan mobil bekas Mobil Bekas Berkualitas, Mobil lulus inspeksi dan tersertifikasi
.
Kunjungi Kami Di : 
OLXmobbi Buaran, Jl. Radin Inten II No.1, RT.8/RW.14, Klender, Kec. Duren Sawit, Kota Jakarta Timur, DKI Jakarta 13470
.
Afif - Sales Advisor
Minat Serius Please Chat / WA                                                                                                                                                                OLXMobbi BUARAN - Ahlinya Mobil Bekas Berkualitas
""",Honda,Lainnya,,Lainnya,105.000-110.000,146000000.0
948180973,DP10% [Km17.000] 520i Luxury 2019 White Reg 2020 #AUTOHIGH,"BMW 520i LUXURY 2019/2020 NEW PROFILE G30 WHITE ON BLACK
Km.17.000 Antik!! , Stnk Bulan 02 Register 2020 ( NIK.2019 ) 
- Monitor Screen
- Rear Camera
- GPS Indonesia
- Sunroof
- Engine Start Button
- ECO Mode Auto Start Stop
- Electric Seat Kiri-Kanan
- Velg Smoke Chrome Black
- Full List Chrome Body
- Bagasi Power Back Doors
- Service Record BMW Indonesia

OTR KREDIT : 485JT
OTR CASH : 535JT

Harga Negosiasi Setelah Datang Lihat Unit di Showroom Kami

Pembelian via cash / kredit.. Data luar kota bisa bantu proses, Tersedia jg Paket Total DP Ringan, Tenor hingga 6 tahun ( Proses 1 hari kerja saja )

Segera Rekomendasikan Keluarga / Teman / Kerabat Bapak & Ibu semua untuk membeli Mobil di AUTOHIGH dan dapatkan harga & kualitas terbaik dengan cara Share Link Iklan ini, Terima Kasih !!!

///AUTO HIGH BINTARO
** Bursa Mobil Bintaro A1 - A3
Bintaro Sektor 7, Tangerang Selatan
( Exit Tol Pondok Aren, samping Bank Permata Tower dan Dealer BMW Bestindo )

[[ GUNAKAN SELALU FITUR TELEPON & WHATS APP UNTUK KEAMANAN BERKOMUNIKASI, TERIMA KASIH ]]

Buka Setiap Hari : Pukul 9 Pagi s/d 6 Sore
( Sabtu / Minggu / Hari Libur Tetap Buka )

More Info, Please Call / SMS / Whats App : Pukul 8 Pagi s/d 11 Malam ( Setiap Hari )",BMW,Lainnya,,Lainnya,5.000-10.000,485000000.0
948088120,DP MURAH Chevrolet Trax 1.4 Premier Bensin-AT 2018  CTZNB,"Chevrolet Trax 1.4 Premier Bensin-AT 2018 
.
MOBIL BEKAS BERKUALITAS | SIAP PAKAI & TERPERCAYA
.
Dapatkan mobil impian Anda dengan kondisi prima, sudah melalui proses inspeksi menyeluruh, dan siap digunakan tanpa ribet. Cocok untuk kebutuhan harian, keluarga, maupun bisnis.
.
SKEMA HARGA
Kredit Only (Best Deal): Rp 117,000,000
Tersedia 2 pilihan paket sesuai kebutuhan Anda
1. Paket PROMO Kredit DP Ringan
* DP : Rp 12,000,000
* Cicilan 4 Tahun : Rp 3,900,000 / bulan
* Cicilan 5 Tahun : Rp 3,350,000 / bulan
.
2. Paket PROMO Kredit Instan Approval (One Day Approval)
* DP: Rp 62,000,000
* Cicilan 4 Tahun: Rp 2,150,000 / bulan
* Cicilan 5 Tahun: Rp 1,850,000 / bulan
.
Harga Cash: Call me for best price
.
DETAIL UNIT:
* Dokumen lengkap a/n perorangan
* Odometer: 133,341 km (asli, tidak putaran)
* Transmisi: AT
* Pajak: Aktif 01-May-2025
* Plat: Ganjil/Genap
* Mesin halus, siap pakai
* KN : CTZNB
.
KEUNGGULAN UNIT:
* Kondisi overall terawat & siap digunakan
* Interior bersih & nyaman
* Eksterior masih terlihat fresh & menarik
* Performa mesin responsif & stabil
* Cocok untuk pemakaian harian maupun keluarga

.
BENEFIT BELI DI OLXmobbi:
1. Astra Certified
   (Bebas tabrak, bebas banjir & lulus inspeksi menyeluruh)
2. Kilometer Asli
   (Dijamin tidak putaran, transparan & terverifikasi)
3. Garansi Mesin hingga 1 Tahun
   (Mesin, transmisi, AC & sistem pengereman – plafon hingga Rp 80 juta dari GARDA OTO)
4. Buy Back Warranty 7 Hari
   (Jaminan uang kembali jika unit tidak sesuai)
5. Gratis Asuransi TLO 1 Tahun
6. Home Test Drive
   (Test drive langsung dari rumah)
7. 2.000 + Pilihan Mobil Berkualitas
   (Semua unit lulus inspeksi & tersertifikasi)
.
Note: Syarat & Ketentuan Berlaku
.
KENAPA HARUS BELI DI SINI?
Unit sudah terseleksi, transparan, dan didukung layanan purna jual yang jelas. Beli mobil jadi lebih aman, nyaman, dan tanpa khawatir.
.
HUBUNGI SEKARANG!
Unit terbatas & promo bisa berubah kapan saja.
Jangan sampai kehabisan!
.
INFORMASI PEMBAYARAN
Mohon lakukan pembayaran hanya melalui rekening resmi berikut untuk booking fee / pelunasan:
BCA 2061/888/995 a/n PT Serasi Mitra Mobil
OLX Mobbi Bintaro
.
Himbauan Penting:
Demi keamanan transaksi, harap tidak melakukan pembayaran di luar rekening resmi perusahaan. Segala bentuk transaksi di luar rekening tersebut bukan menjadi tanggung jawab kami.",Chevrolet,Lainnya,,Lainnya,115.000-120.000,117000000.0
946973494,[ VIP 2+2 - 4x4 ] Lexus LX 600 LX600 4 Seat AT Hitam 2023/2024,"BELI MOBIL TANPA KHAWATIR BERGARANSI 5 TAHUN!

Lexus LX 600 LX600 VIP 2+2 4 Seat AWD 4x4 AT Hitam Metalik NIK 2023, PAJAK BULAN 8 (2027), ODOMETER 42RB KM Low !
-
Focus Motor Belanja Mobil 26 Tahun Membangun Kepercayaan.
Nikmati standar baru kepemilikan mobil bekas dengan garansi komprehensif hingga 5 TAHUN untuk 155 KOMPONEN. BERSERTIFIKAT, BERPOLIS, dan didukung layanan CUSTOMER SERVICE PERSONAL untuk pengalaman berkendara yang aman dan tanpa khawatir.
-

-UNIT 100% BEBAS TABRAK DAN BEBAS BANJIR (garansi uang kembali)
-Dokumen ABSAH
-Bonus!
Free Detailing (pembersihan) 2x (1 tahun)

-
OTR KREDIT 2.445 M
OTR CASH BY CALL

*Bunga Premium*
Dp 525jt
Angs 61,615,000 x47 tlo

Dp 493jt
Angs 53,001,000 x59 tlo

UNTUK REQUEST DP / HITUNGAN LAIN, SILAKAN HUBUNGI KAMI

Harga kredit tertera adalah harga minimal kredit dengan tenor 4 & 5 tahun, diluar itu mengikuti harga Cash (karena kami mensubsidi refund bunga kepada anda)
-
Spesifikasi :
* Tangan Pertama Dari Baru, PT
* 2+2 VIP Seat with Relaxation Feature
* Lexus Safety System (PCS, DRCC, LDA, AHB, PSB, TPMS, ICS)
* Electric Sunroof
* MARK LEVINSON Sound System
* Engine 3.445 cc 409 Hp (650 Nm) Twin Turbo 6 Silinder V8
* Akselerasi 0-100 km/jam dalam 6,7 detik
* Direct Shift-10 Speed Transmission AWD
* Improved Multi-Terrain Select, Multi-Terrain Monitor, hingga Crawl Control System
* Cool Box, Wireless Charging
* 7Inch MID Digital Cluster
* 12,3 Inch Infotainment System With Apple Carplay & Android Auto
* 11,6 Inch 2 RSE (Rear Seat Entertainment)
* AC Quad Zone With Display Touchscreen
* Electric Leather Seat (L/R) With Memory Seat
* Cooler & Heater Seat
* Quad LED Headlamp With DRL, Foglamp LED
* LED Tail Light
* 360 Rear View Camera, Parking Sensor, Suspensi Active Height Control
* Power Backdoor
* Kunci Serep Tersedia


LOKASI : Focus Motor Bintaro, Bursa Otomotif Bintaro, Tangerang Selatan (SMN) (BNT)",Lexus,Lainnya,,Lainnya,40.000-45.000,2445000000.0
947313209,Jeep Wrangler CRD 2.8L Diesel AT 2013 Putih Stiker Hitam Doff N8888,"Jeep Wrangler CRD 2.8L AT 2013

- Full Variasi
- Mesin Diesel 2.800cc
- 4 Door
- Km 83.000 Antik
- Warna Putih Stiker Dof
- Nopol N Genap
- Pajak 05-2026
- Atas Nama Perorangan
- Nik 2013
- Perlengkapan Kendaraan Komplit
- Kondisi bagus siap pakai

GARANSI :
1. Keabsahan Dokumen Kendaraan
2. Mobil tidak bekas tabrakan & tidak bekas banjir
3. Bisa di cek mesin, electrical, dan history service sebelumnya di bengkel resmi / ATPM

Harga Kredit 750jt
Harga Cash 800jt

Silakan cek stok dan follow IG kami :
@lbautosunter
@lbauto_official



LB AUTO BINTARO
Bursa Mobil Bintaro Blok A28 dan A29

LB AUTO SUNTER
(Masuk dari pintu 1)
Bursa Otomotif Sunter
Blok J8-10 & Blok KA2-8
Jl Yos Sudarso Kav 87-88, Jakarta Utara",Jeep,Lainnya,,Lainnya,80.000-85.000,750000000.0
947993297,DP MURAH Toyota Kijang Innova 2.0 G Bensin-AT 2018  CAHAD,"Toyota Kijang Innova 2.0 G Bensin-AT 2018 
.
MOBIL BEKAS BERKUALITAS | SIAP PAKAI & TERPERCAYA
.
Dapatkan mobil impian Anda dengan kondisi prima, sudah melalui proses inspeksi menyeluruh, dan siap digunakan tanpa ribet. Cocok untuk kebutuhan harian, keluarga, maupun bisnis.
.
SKEMA HARGA
Kredit Only (Best Deal): Rp 208,000,000
Tersedia 2 pilihan paket sesuai kebutuhan Anda
1. Paket PROMO Kredit DP Ringan
* DP : Rp 22,000,000
* Cicilan 4 Tahun : Rp 6,950,000 / bulan
* Cicilan 5 Tahun : Rp 5,950,000 / bulan
.
2. Paket PROMO Kredit Instan Approval (One Day Approval)
* DP: Rp 110,000,000
* Cicilan 4 Tahun: Rp 3,850,000 / bulan
* Cicilan 5 Tahun: Rp 3,300,000 / bulan
.
Harga Cash: Call me for best price
.
DETAIL UNIT:
* Dokumen lengkap a/n perorangan
* Odometer: 245,207 km (asli, tidak putaran)
* Transmisi: AT
* Pajak: Aktif 31-Aug-2026
* Plat: Ganjil/Genap
* Mesin halus, siap pakai
* KN : CAHAD
.
KEUNGGULAN UNIT:
* Kondisi overall terawat & siap digunakan
* Interior bersih & nyaman
* Eksterior masih terlihat fresh & menarik
* Performa mesin responsif & stabil
* Cocok untuk pemakaian harian maupun keluarga

.
BENEFIT BELI DI OLXmobbi:
1. Astra Certified
   (Bebas tabrak, bebas banjir & lulus inspeksi menyeluruh)
2. Kilometer Asli
   (Dijamin tidak putaran, transparan & terverifikasi)
3. Garansi Mesin hingga 1 Tahun
   (Mesin, transmisi, AC & sistem pengereman – plafon hingga Rp 80 juta dari GARDA OTO)
4. Buy Back Warranty 7 Hari
   (Jaminan uang kembali jika unit tidak sesuai)
5. Gratis Asuransi TLO 1 Tahun
6. Home Test Drive
   (Test drive langsung dari rumah)
7. 2.000 + Pilihan Mobil Berkualitas
   (Semua unit lulus inspeksi & tersertifikasi)
.
Note: Syarat & Ketentuan Berlaku
.
KENAPA HARUS BELI DI SINI?
Unit sudah terseleksi, transparan, dan didukung layanan purna jual yang jelas. Beli mobil jadi lebih aman, nyaman, dan tanpa khawatir.
.
HUBUNGI SEKARANG!
Unit terbatas & promo bisa berubah kapan saja.
Jangan sampai kehabisan!
.
INFORMASI PEMBAYARAN
Mohon lakukan pembayaran hanya melalui rekening resmi berikut untuk booking fee / pelunasan:
BCA 2061/888/995 a/n PT Serasi Mitra Mobil
OLX Mobbi Bintaro
.
Himbauan Penting:
Demi keamanan transaksi, harap tidak melakukan pembayaran di luar rekening resmi perusahaan. Segala bentuk transaksi di luar rekening tersebut bukan menjadi tanggung jawab kami.",Toyota,Lainnya,,Lainnya,230.000-235.000,208000000.0
947600818,BMW X5 F15 xDrive35i xLine N55 2017 / 2018 Putih Mulus Murah Terawat,"BMW X5 F15 xDrive35i
xLine N55 2017 / 2018

NIK 2017 Faktur 2018
Odo 28rb miles
Pajak 01 2027
Plat B Ganjil
BMW Digital Speedometer 
Alpine White on Coffee Brown
Panoramic Sunroof
Tangan Pertama

Spec:
3.0L Inline-6 N55 Engine
Twin-Scroll Turbocharger
ZF8 Transmission
BMW xDrive AWD system
BMW iDrive System
BMW Digital Speedometer
Rear seats entertainment
Panoramic Sunroof
Navigation GPS
Electric leather seats
Power split tailgate
BMW Driving modes
Ventilated fenders

KHUSUS Paket Kredit
DP Rendah:
OTR 435
TDP 119
Angs 11,822,000 (4th)
Angs 10,004,000 (5th)
Asuransi Kombinasi 

KHUSUS Paket Kredit
Bunga 0% (Limited offer)
TDP 329
Angs 16,167,000 (1th)
Asuransi TLO

*Bonus*:
1. Free Premium detailing interior exterior dan mesin.
2. Free fogging anti bacterial n virus.
3. Garansi mesin dan transmisi 1th by Otospector
4. ⁠Emergency Towing coverage.
5. ⁠Free Jasa Service seumur hidup.
6. Garansi sertifikat lulus Inspeksi by Otospector.

Promo Special:
1. *PROMO BUNGA 0%*
2. *PROMO BUNGA RENDAH BCAF*
3. *PROMO TDP RENDAH*

Cash 485

Lokasi: Garasi Bloko",BMW,Lainnya,,Lainnya,25.000-30.000,435000000.0
